"","GSM2771795","GSM2771796","GSM2771797","GSM2771798","GSM2771799","GSM2771800"
"ETV4",4.95650766616667,4.83748433183333,3.4616331245,5.19959965416667,4.92422159766667,5.060097476
"ETV5",4.894951079,5.0080515955,4.75423916716667,5.73459844316667,4.66891874466667,4.49428183433333
"ETV6",4.91410824016667,4.30709332816667,3.98528671133333,4.19251939233333,4.29338604116667,5.38487509333333
"ETV7",6.61805953733333,6.02958913783333,4.62581479783333,6.69944740633333,7.70498002233333,7.87240242083333
"EVC",6.1140192175,5.13016769533333,4.57183476,5.47890789433333,6.6426920535,6.35233186783333
"EVC2",5.12172856533333,5.16520662433333,4.28334278183333,5.34593575383333,5.889915126,5.51121181016667
"EVI2A",2.62081894383333,1.87765528983333,3.07773445183333,2.45364125166667,2.25919821966667,2.522189956
"EVI2B",5.28673969383333,4.46245182966667,4.52245894625,5.07818636316667,4.820075222,5.14935722933333
"EVI5",4.90676467883333,4.5183836645,4.08726160416667,4.72421066916667,5.6146441005,5.4764977065
"EVI5L",7.14107030616667,6.77917327133333,5.589980587,6.58977294666667,6.82346809433333,6.77254442833333
"EVL",8.1192062515,8.87355143866667,6.56946399083333,7.80622670333333,6.54584214516667,7.26067157533333
"EVPL",7.69695860316667,6.7912557715,5.35340669266667,7.3654635875,8.0893400225,8.04357496283333
"EVPLL",5.60658336433333,5.18122580466667,4.08792152216667,5.07913828016667,4.96896908783333,4.80628824766667
"EVX1",5.1290313905,4.70412758883333,3.44325656583333,4.91686215383333,5.1121378285,5.20636969366667
"EVX2",4.675750063,4.51261626766667,3.80040858083333,4.535063578,5.01091466183333,5.020928731
"EWSR1",7.184111822,8.225450679,7.01802211766667,6.798639641,6.247588557,5.44753804483333
"EXD1",5.86062561483333,5.44790974,4.24606582833333,5.18932139766667,5.97352082875,5.521546957
"EXD2",3.5731190635,4.16364891333333,5.83631736033333,4.0791657425,4.2459977325,4.46070206533333
"EXD3",6.6387099475,6.57087734083333,5.44659171116667,6.3944955715,6.72029741883333,6.37997945766667
"EXO1",3.75038372116667,3.8428909415,2.97084677766667,3.55178215166667,3.62963419066667,3.84581888483333
"EXOC1",6.41279818566667,6.83869648016667,7.82716803616667,5.97015975866667,6.39028764983333,5.845959021
"EXOC2",3.40607475016667,3.45735571633333,5.42194109166667,2.75665114416667,3.98641854833333,3.99774364316667
"EXOC3",4.7788038585,5.1068680175,5.233703513,5.02876434183333,4.308263333,4.176228274
"EXOC3L",4.65192897033333,4.34334683166667,3.732200874,5.6245003365,4.53773241266667,4.99128305433333
"EXOC3L2",5.1650539155,5.03823719033333,4.03774812266667,4.968600729,5.473800184,5.70556053483333
"EXOC4",6.010542053,6.1832072745,6.37652983233333,6.27071763916667,6.62704234483333,6.4180943485
"EXOC5",6.31591607816667,7.08156336933333,6.942583106,6.18186622683333,5.75338852266667,5.94228103483333
"EXOC6",4.496965374,3.72133659866667,4.86392643883333,4.14021805416667,5.74073324983333,5.10879060483333
"EXOC6B",5.69696799666667,5.71369433766667,5.38280459366667,5.498368169,5.117683722,5.59875480616667
"EXOC7",7.209990811,8.08452926066667,6.17389032583333,7.90064109733333,6.29097981916667,6.8810081155
"EXOC8",3.68918796716667,3.38513296216667,5.4035380395,3.68926272583333,3.81455704166667,3.824898373
"EXOG",4.67306590533333,5.86985881,4.33185288766667,3.90582677366667,2.35819202333333,4.26347812633333
"EXOSC1",7.79456335166667,7.94035657933333,6.8256608235,7.83243254,7.2104972225,6.526451571
"EXOSC10",7.19029706916667,6.88789797866667,6.662602071,7.38168006933333,6.84095437916667,7.25411308883333
"EXOSC2",5.32298446733333,5.3665313515,4.266172051,5.242487063,3.25848822716667,3.99152543366667
"EXOSC3",4.53456938533333,4.02425153916667,5.27806115616667,4.42525957516667,3.72767157416667,3.93849589316667
"EXOSC4",4.8994596145,4.66216726233333,5.32290492316667,4.97872858416667,5.06540186283333,3.84879941133333
"EXOSC5",6.09476764416667,5.57370617183333,5.45688020433333,5.97875069908333,6.658107719,6.070387764
"EXOSC6",5.20142336466667,6.0203591415,5.92047570816667,5.58901025816667,4.72941219333333,4.614815667
"EXOSC7",6.46017663375,5.76616933933333,6.5456167495,5.18932139766667,5.76749307883333,4.78597124833333
"EXOSC8",6.7174289855,7.73385062783333,6.783878049,6.17377738816667,5.19591278933333,5.27012941266667
"EXOSC9",7.18209182383333,7.32288626183333,6.28426040516667,7.58839164083333,7.19652983933333,7.844853266
"EXPH5",2.87516518233333,3.3563046985,4.19535082966667,3.49728260783333,3.71642031866667,3.24823016633333
"EXT1",5.01311376533333,6.78900203683333,5.65409187208333,7.6254932035,5.211496352,5.85312547533333
"EXT2",6.95983183866667,8.926878201,6.8943915795,8.35545581483333,6.1659899285,6.59615335766667
"EXTL1",3.5060934485,4.06497873166667,2.9698919705,3.681458036,3.603667789,3.80752732
"EXTL2",6.284398152,6.70467661116667,7.14672397783333,6.752440563,5.14509336183333,6.070387764
"EXTL3",7.0394728775,6.26661661833333,5.2661057975,7.094032526,7.3640868485,7.60276134316667
"EYA1",3.45619846066667,2.98278075433333,3.49144054116667,3.8814551455,4.65304469,3.69801118383333
"EYA2",4.239873648,5.82403475916667,5.94988261083333,6.37156078283333,5.14533785366667,4.4287136835
"EYA3",6.6501614955,6.749665481,6.83021829616667,6.5215858385,6.94781209283333,7.03285212066667
"EYA4",3.0507330655,3.171058602,1.884999634,3.44721782433333,3.33121144366667,3.3283978095
"EYS",2.42952423366667,2.075076616,2.01608127133333,2.33500602116667,2.22694176,2.09302438666667
"EZH1",5.06549656783333,4.73453124383333,5.992822396,4.996526768,4.640573699,4.39438914766667
"EZH2",4.23588730983333,4.256958802,3.38865899683333,4.91546268883333,3.85832095216667,4.77447679166667
"EZR",7.44561116,6.2627748595,6.71472551583333,7.17468971516667,7.63114277916667,7.88147343283333
"F10",5.18828419316667,6.10211103966667,5.67495790866667,6.34819528783333,6.35524609333333,5.61667197025
"F11",2.79013448916667,2.18865009516667,1.9459550035,2.48404252383333,2.62872668,2.3450924305
"F11R",5.7270295645,7.19281867116667,9.207185436,6.70467661116667,4.52515931683333,5.36442340666667
"F12",5.71082687266667,5.14730440233333,4.34935408466667,5.99050645966667,6.65838709316667,5.8218242965
"F13A1",8.631000396,8.91531747283333,4.99701556433333,8.13636328,6.51511901966667,6.49838791633333
"F13B",2.52726225033333,2.10803932583333,2.24122930366667,2.55224003083333,2.996596358,2.463514906
"F2",5.93408882966667,5.2376334385,4.794925599,5.6372337215,5.624570639,5.80150567066667
"F2R",2.07323547783333,2.19448721566667,3.54944360333333,2.31963581083333,1.9037445715,2.4212464555
"F2RL1",2.73716257766667,2.797190219,5.80352953583333,3.17092584666667,3.8496028465,3.03464633166667
"F2RL2",4.207510927,4.7207372325,3.7106314,5.10987036333333,4.08444940766667,5.191593167
"F2RL3",5.32635925516667,4.57316952766667,3.98648677133333,5.2178781715,5.66307766616667,5.935655043
"F3",6.01722546666667,7.68986597633333,7.670380282,6.697031735,5.97352082875,7.23719120658333
"F5",4.44835645433333,4.152679085,3.2288954495,4.56172059233333,4.39121115383333,4.45243053866667
"F7",5.563510911,5.16959522166667,3.6511184485,5.67187524033333,5.914746555,5.90528949783333
"F8",6.0330127355,5.4343367645,3.35174193016667,5.83324553216667,6.7329910555,6.75220129383333
"F8A1 /// F8A2 /// F8A3",8.457259537,9.22969830316667,8.29195963016667,8.16021840983333,8.55455659433333,8.34636547458333
"F9",2.96525828816667,3.04818114383333,2.371710523,2.70210447433333,2.75843041133333,3.58044051383333
"FA2H",5.33961155783333,5.32120854333333,4.30672991466667,5.4690321645,6.25661552733333,5.78477178366667
"FAAH",5.33262135733333,5.45543753083333,4.2725117325,6.13178642916667,5.57492823166667,5.55972200833333
"FAAH2",4.042258634,3.835123383,4.69885452916667,3.57600129483333,3.49673310683333,3.7219535185
"FABP1",2.53953757316667,2.600872079,2.42606447933333,2.88194024416667,1.91183258233333,2.6277268745
"FABP1 /// PRDM10",2.018284187,1.95282663633333,1.91154800983333,2.164360838,2.28162204183333,2.17641311383333
"FABP12",2.09597818516667,2.08182565733333,2.01319788516667,2.25560395166667,2.04267214116667,2.023413543
"FABP2",2.405431126,2.15271988266667,2.23024723,2.05588764366667,2.7837128295,2.42393876
"FABP3",4.529527787,4.37505897333333,4.375247877,5.16758852,4.6685162395,4.1024165135
"FABP4",3.756286388,2.83877787716667,4.8622675555,3.2906985495,3.7405635135,2.702688242
"FABP5",8.24288670883333,5.88876874066667,7.563008845,5.9669164565,7.16594418133333,7.00312459916667
"FABP5 /// FABP5P3",8.92435774266667,6.253912979,7.9783559975,5.99197052816667,7.93663746466667,8.21684364516667
"FABP6",3.6071190385,3.7964448795,3.690635763,4.0120305385,4.07579235066667,3.97618178616667
"FABP7",2.64613219233333,2.76564931916667,2.84995097683333,2.75665114416667,2.64456939166667,2.85814532233333
"FABP9",2.282578366,1.938217337,1.76133938133333,2.06828313933333,2.00120200766667,2.744989145
"FADD",6.6387099475,6.34847049166667,6.27467143833333,6.44733686816667,6.359485453,6.287170439
"FADS1",5.0093674965,5.0157031445,5.4344340165,4.97150639633333,4.97216040016667,4.77417301
"FADS2",7.03596553433333,6.94759352533333,6.3844926805,7.09682795633333,7.02630153366667,7.041063881
"FADS3",5.74945496583333,5.31241122066667,4.75930888033333,5.0367127915,5.5100795835,5.40617921533333
"FADS6",4.88998781616667,4.00988529183333,3.24446085916667,4.823076587,4.70798377116667,5.01428894816667
"FAF1",5.11633015233333,5.53304943333333,5.59618081,5.2148801775,5.50508138316667,4.49315393183333
"FAF2",7.83417639283333,9.85532888716667,7.74482819783333,8.474198475,7.4541353925,7.312921624
"FAH",6.191210582,6.19246247366667,5.513072114,5.99135029583333,6.9669314615,6.97870957483333
"FAHD1",6.3123594065,6.12160749516667,6.37156078283333,6.15073045341667,4.88671536866667,5.7582607935
"FAHD2A",5.575853294,5.622437252,5.20670847133333,6.2945912005,5.80130693516667,5.508532244
"FAHD2A /// FAHD2B",5.95371651066667,5.94934146416667,5.37556587583333,6.47094208783333,6.78166880533333,5.92047570816667
"FAHD2B",3.87290419083333,3.304006786,2.30627697816667,3.3260573325,4.0874418395,2.90468740183333
"FAIM",5.233363852,4.03541998491667,6.33545475525,4.18777265283333,5.436252939,5.11104826375
"FAIM2",6.07055286325,6.12160749516667,4.63384263533333,6.2651482775,7.09910349383333,7.104280969
"FAIM3",5.558302282,5.00907706716667,4.1509008795,5.70632841966667,5.880440284,6.0600705265
"FAM100A",6.44919774633333,6.63790984366667,5.01447615933333,6.780038987,6.25647884666667,6.32783965533333
"FAM100B",6.27902217766667,6.68504248183333,5.814747829,6.86765676933333,6.81043703266667,7.03033803533333
"FAM101A",3.74081984916667,3.62716812116667,3.11828627783333,2.92941893983333,3.06336397883333,3.73739272183333
"FAM101B",5.380680084,6.7946621015,4.86683166733333,6.28120441333333,5.827937433,5.82298268366667
"FAM102A",7.9791003325,8.1830132215,6.27957248316667,8.3276039395,7.54379416083333,8.24288670883333
"FAM102B",5.9601294045,5.63476618466667,5.75696476033333,5.341125703,5.79541879133333,5.9093937675
"FAM103A1",6.669302952,6.37496691966667,7.46873889283333,5.37716183333333,6.80551663566667,6.29855721616667
"FAM104A",6.24409176433333,7.06153636066667,6.85562515383333,6.29758279666667,6.78576850433333,6.248618316
"FAM104B",6.78732905883333,6.75531320183333,5.789916584,6.11523158283333,5.99115316916667,6.38222108866667
"FAM105A",3.10418964433333,3.093531143,3.954838156,3.26972090716667,4.783314164,3.35383298016667
"FAM105B",4.07380166966667,4.4048025795,4.557119139,4.22962641066667,4.25780306833333,4.284826456
"FAM107A",5.839126897,5.50090181816667,4.69173873366667,5.19599481166667,6.47694216466667,6.283305502
"FAM107B",5.99689415783333,6.13393442983333,7.30843506366667,6.41886994566667,7.2178740825,7.0747844955
"FAM108A1 /// FAM108A11P /// FAM108A4",10.2239314676667,10.5947090616667,7.8478010285,10.2540698305,9.2797670215,9.79196009516667
"FAM108B1",3.34328828883333,3.2308959145,4.375460021,3.67280172066667,4.05244622266667,3.3347938705
"FAM108C1",6.16537794016667,6.60380397283333,8.72502516033333,6.49360213066667,6.0829912085,5.99876743683333
"FAM109A",7.34431462816667,7.09085452316667,4.8978663345,7.50995639383333,7.41644329366667,7.32491795166667
"FAM109B",5.77397907866667,5.53190521966667,6.17389032583333,5.47624619716667,5.35833034666667,5.40830562166667
"FAM110A",4.619254386,5.17722867116667,4.40146265366667,4.23178033866667,4.17258066883333,4.56232154133333
"FAM110B",4.10780442366667,4.45893027683333,3.9362326025,4.63849210466667,4.62966307883333,4.27001853683333
"FAM110C",4.7707677785,4.16358344016667,5.0651580255,4.45564335416667,4.61211624066667,4.387437321
"FAM111A",6.379348395,8.05971423283333,4.3217208335,8.54375399666667,7.589815725,7.80522765633333
"FAM111B",3.5794791055,4.03780061733333,2.53226879366667,3.70014903066667,3.71782630183333,4.23155263633333
"FAM113A",7.0090072205,7.5379661355,6.43399651216667,7.6063326095,6.41195576216667,6.80445098933333
"FAM113B",3.29331394033333,3.43563627433333,5.09574282966667,2.75665114416667,3.70856229433333,3.63389928566667
"FAM114A1",7.3570169855,6.970879815,7.61708462933333,6.86218114716667,8.25645064833333,7.3986408715
"FAM114A2",5.47251685116667,5.1969689365,6.18598376533333,5.58363073266667,5.6118777015,5.45645218933333
"FAM115A",5.41234532366667,4.6747256205,4.832763445,5.63397151366667,5.74174925633333,6.07658303233333
"FAM115C",4.2903630605,4.644891888,3.7771353155,4.69511331466667,4.71561081666667,4.8846235625
"FAM115C /// LOC154761",2.728737739,2.57650180816667,2.11771765,3.23210153066667,2.19499797216667,2.7604197555
"FAM116A",6.39919003616667,5.9167594395,7.3391179485,5.47630884166667,6.10096154033333,6.21377119566667
"FAM116B",5.64016479216667,6.096345335,4.84591018783333,5.860810737,5.279596093,5.53159779433333
"FAM117A",5.54889324083333,5.49320676466667,4.59273582866667,4.87283006666667,5.17355222483333,5.394593504
"FAM117B",5.3900811255,6.24873788866667,6.09684752783333,6.026315069,5.49218587,5.8983943645
"FAM118A",4.97150639633333,5.44790974,5.0526980125,4.6211422105,4.6862771625,3.82477718733333
"FAM118B",4.7412266035,4.21985163216667,5.35290716266667,3.89343505433333,4.273767742,3.86454874533333
"FAM119A",3.76544575933333,3.9349881955,4.09730523616667,3.7971862405,3.409045399,3.350389408
"FAM119B",6.4039090645,5.74117259833333,5.9951340655,6.08747429,6.4057399165,6.50600354783333
"FAM120A",8.55009621433333,9.27437403216667,8.87104432683333,7.79778315133333,8.46323646283333,7.89267532916667
"FAM120AOS",4.368809963,3.95329428883333,5.58454817566667,3.52797862566667,3.939852215,3.38014850816667
"FAM120B",5.6488306245,6.325432389,6.68504248183333,6.1340736355,5.17116449,5.884630363
"FAM120C",4.765183871,4.73001717466667,3.7875725445,5.2543610585,5.26082261383333,5.03631957383333
"FAM122A",3.9883979485,4.103466077,4.59519184066667,4.74414172183333,3.96321224016667,3.89204746733333
"FAM122B",5.40218968033333,5.6430668125,3.844846803,6.80361852608333,5.3014616175,6.0479133635
"FAM122C",2.30900422366667,3.144621487,2.726431617,2.15140640766667,2.33219332283333,2.3881346655
"FAM123A",4.44475691133333,3.56152404683333,2.73644526891667,4.3803319045,5.389290792,3.91377135
"FAM123B",5.73024033733333,5.302874266,4.41934105066667,5.6508225485,5.60681816333333,5.576811332
"FAM123C",5.64152912983333,5.7903683265,4.32408645883333,5.97398682566667,6.1921778475,6.51712436025
"FAM124A",4.76871159183333,4.36662087033333,3.22720934283333,5.32030012258333,3.96088979216667,4.80018515716667
"FAM124B",2.75306430333333,2.91913068866667,2.84842598766667,2.37434461566667,3.081152119,3.16996899033333
"FAM125A",5.31041680316667,4.96115042033333,4.291344941,5.74682947066667,6.68893308633333,5.94724298083333
"FAM125B",5.44454563166667,5.912631014,4.42244433525,5.53159779433333,5.591123162,6.17544268083333
"FAM126A",6.62327450383333,6.84043528316667,6.77700197216667,6.44733686816667,5.87681401733333,5.69997306916667
"FAM126B",4.16088013966667,5.55318450383333,6.22394373633333,4.79834105533333,4.370953328,4.41734259766667
"FAM127A",10.4303004483333,11.10178205,8.80465476083333,9.5406917285,10.0199209906667,9.50925014816667
"FAM127B",8.46692731366667,8.99774854983333,7.227207785,8.05548126666667,8.39457795316667,7.6740871095
"FAM127C",7.05714137333333,6.71121874133333,5.885142471,6.353657738,6.54704146316667,6.40987127833333
"FAM129A",5.45305050333333,4.624581665,3.51514162833333,5.14401366933333,6.159207951,5.64108646316667
"FAM129B",9.3731097995,8.7859208035,9.4913874295,8.49969729983333,8.93406601533333,8.51186126433333
"FAM129C",5.28177516783333,4.8101199185,4.30560386183333,5.12674985233333,4.62267877933333,5.27978737083333
"FAM131A",3.7237538725,4.31177115216667,4.81779309783333,3.6816261315,3.92116211316667,3.43243114166667
"FAM131B",4.52131674716667,3.96346634283333,3.48369885583333,4.22773887633333,5.59361228283333,4.49922622283333
"FAM131C",4.10072601766667,3.93493272966667,2.9209861805,4.3347812215,3.81544156383333,3.89204746733333
"FAM132A",4.79828792816667,4.51593938883333,3.42483581383333,5.11866251266667,3.84458120516667,4.78339737233333
"FAM133A",3.29502389083333,5.4286087905,2.04044698283333,6.92894729533333,5.5573008105,6.79516725066667
"FAM133B /// LOC728066 /// LOC728640",3.532044787,4.57376953183333,5.9024497005,4.09833442583333,4.168379455,4.28334278183333
"FAM134A",5.98436082133333,6.42556195033333,6.77882420866667,6.38570881116667,5.63940898566667,6.095851646
"FAM134B",8.54155893833333,7.227207785,7.68268396933333,8.05194924733333,7.11776028483333,7.24635376216667
"FAM134C",6.24382278733333,6.695645547,7.03055959033333,6.69875957616667,6.3517622005,6.30900567166667
"FAM135A",5.40643656066667,5.950718943,6.10010213566667,4.867395964,4.34235399833333,5.106004346
"FAM135B",5.85620506366667,5.05238788633333,4.41575094133333,5.77140391316667,6.10829671933333,5.85052624216667
"FAM136A",6.99978693383333,6.63246897866667,6.69531490466667,6.55555152666667,6.07042131983333,6.93658013266667
"FAM136B",4.47789827783333,3.392178453,3.43031340416667,4.64018971533333,4.43104270033333,5.471672041
"FAM138A /// FAM138B /// FAM138C /// FAM138D /// FAM138F",4.02319499566667,3.99959519833333,2.90964609116667,3.63225803133333,3.54082142016667,4.97482598866667
"FAM13A",6.12087541166667,6.335712738,6.34182924266667,6.0702475585,6.34570478883333,6.3423782155
